gene_id,phyloP_cds,phyloP_gene_body,phastCons_cds,phastCons_gene_body
ENSG00000117625,4.710149,0.306172,0.977728,0.123947
ENSG00000117640,4.226694,0.550797,0.941316,0.157507
ENSG00000117643,3.425893,0.076058,0.737818,0.101317
ENSG00000117650,3.657483,0.410669,0.826828,0.127586
ENSG00000117697,1.460305,0.135295,0.682691,0.144032
ENSG00000117707,5.418751,1.171230,0.953101,0.336858
ENSG00000117748,3.389080,0.163713,0.794753,0.095164
ENSG00000117862,3.825057,0.233144,0.948324,0.129311
ENSG00000117868,3.724698,0.036526,0.844335,0.063848
ENSG00000118094,2.202575,0.154112,0.642826,0.139661
ENSG00000118137,1.257804,0.517990,0.533959,0.294426
ENSG00000118193,2.255739,0.171144,0.579507,0.087060
ENSG00000118194,3.339810,-0.051700,0.821419,0.076676
ENSG00000118197,3.473910,0.260884,0.697305,0.088997
ENSG00000118246,1.504075,0.195863,0.520999,0.134862
ENSG00000118260,5.648977,0.307763,0.968459,0.162584
ENSG00000118292,1.108497,0.155935,0.538132,0.108735
ENSG00000118298,1.938193,0.377552,0.533621,0.152703
ENSG00000118402,4.398362,0.220627,0.923179,0.080683
ENSG00000118407,3.603491,0.325572,0.844734,0.143013
ENSG00000118434,1.616139,0.283942,0.683152,0.143313
ENSG00000118454,4.911478,0.195422,0.939994,0.088510
ENSG00000118491,1.926694,0.108876,0.728773,0.165975
ENSG00000118496,4.035965,1.491360,0.882277,0.343314
ENSG00000118507,2.297506,0.135096,0.749542,0.108701
ENSG00000118922,5.161962,0.080819,0.976361,0.069369
ENSG00000118972,1.842812,0.012319,0.645580,0.065435
ENSG00000119013,3.183997,0.194765,0.830126,0.172780
ENSG00000119048,6.186842,0.237609,0.988118,0.105263
ENSG00000119125,3.270744,0.110297,0.874699,0.087675
ENSG00000119138,3.083610,0.175247,0.842918,0.115243
ENSG00000119203,5.337767,0.177739,0.911809,0.071124
ENSG00000119285,3.118835,0.338070,0.784823,0.121052
ENSG00000119333,2.607761,0.102794,0.722699,0.124521
ENSG00000119402,5.599042,0.415477,0.986370,0.113222
ENSG00000119403,3.803455,0.335349,0.878750,0.120834
ENSG00000119411,2.778280,0.244935,0.794879,0.112045
ENSG00000119414,5.495855,0.294657,0.968253,0.129229
ENSG00000119421,4.300611,0.157071,0.878950,0.065839
ENSG00000119446,4.603062,0.436765,0.960475,0.177672
ENSG00000119457,2.705978,0.370059,0.711896,0.134676
ENSG00000119471,4.126831,0.148622,0.866976,0.114333
ENSG00000119508,4.159389,0.534855,0.878388,0.179775
ENSG00000119509,3.423906,0.228765,0.727555,0.134046
ENSG00000119523,3.569060,1.119960,0.798048,0.273481
ENSG00000119599,3.378896,0.188648,0.761917,0.090867
ENSG00000119608,2.082132,0.444033,0.495349,0.145125
ENSG00000119614,3.847565,0.288327,0.866051,0.127331
ENSG00000119630,2.541396,0.209200,0.766273,0.140657
ENSG00000119636,2.273895,0.189470,0.753687,0.125401
ENSG00000119650,3.009238,0.180031,0.748811,0.113489
ENSG00000119681,2.476624,0.118241,0.667729,0.087165
ENSG00000119686,3.032763,0.093019,0.686093,0.079747
ENSG00000119699,4.487062,0.353365,0.930028,0.140204
ENSG00000119705,1.890502,0.128150,0.630263,0.090252
ENSG00000119707,5.014589,0.439707,0.944310,0.151842
ENSG00000119711,4.889566,0.447529,0.929474,0.131740
ENSG00000119715,5.583181,0.026854,0.947925,0.071415
ENSG00000119718,4.888723,0.928084,0.908401,0.208105
ENSG00000119760,4.578146,0.808832,0.905918,0.200094
ENSG00000119772,4.361846,0.140357,0.921964,0.105603
ENSG00000119778,4.045257,0.277591,0.956562,0.136042
ENSG00000119787,4.560801,0.227996,0.927283,0.113495
ENSG00000119801,6.304631,1.181790,0.960141,0.211364
ENSG00000119862,4.488529,0.938309,0.950166,0.293294
ENSG00000119865,4.544965,0.175179,0.918593,0.083179
ENSG00000132423,2.641966,0.217248,0.650346,0.118667
ENSG00000132424,4.388761,1.194670,0.968716,0.342262
ENSG00000132429,3.596608,1.087490,0.840682,0.284198
ENSG00000132432,5.769145,0.159668,0.962500,0.060953
ENSG00000132464,1.029652,0.325504,0.440848,0.148294
ENSG00000132485,5.192983,0.553072,0.985264,0.175875
ENSG00000132541,3.092780,0.170287,0.777591,0.083568
ENSG00000132570,2.990015,0.496334,0.734251,0.204333
ENSG00000132591,2.474208,0.666797,0.645777,0.199456
ENSG00000132676,2.592817,0.111344,0.729704,0.100151
ENSG00000132680,4.149079,0.476176,0.927068,0.166221
ENSG00000132688,0.359488,0.212531,0.217309,0.170504
ENSG00000132698,4.229818,0.269195,0.852446,0.106609
ENSG00000132703,0.739794,0.654585,0.277181,0.249875
ENSG00000132704,-0.059242,-0.003276,0.138426,0.079282
ENSG00000132718,4.100087,0.284392,0.863997,0.123140
ENSG00000132740,2.699141,0.025439,0.628802,0.081430
ENSG00000132744,1.213983,0.157609,0.423233,0.129378
ENSG00000132763,2.911948,0.332030,0.707300,0.155745
ENSG00000132768,2.543964,1.636830,0.704854,0.462004
ENSG00000132773,3.045776,1.503680,0.701812,0.365877
ENSG00000132781,2.436872,0.837180,0.625322,0.235425
ENSG00000132837,4.278893,0.244515,0.856331,0.100959
ENSG00000132849,2.874989,0.113341,0.677036,0.088819
ENSG00000132854,1.633677,0.119024,0.437414,0.078113
ENSG00000132855,2.867925,0.734340,0.756833,0.196990
ENSG00000132881,3.063669,0.529769,0.806727,0.186938
ENSG00000132911,2.751776,0.297621,0.707271,0.103525
ENSG00000132912,5.272972,0.281717,0.951778,0.136735
ENSG00000132915,4.001844,0.153669,0.831115,0.090098
ENSG00000132932,4.548075,0.009772,0.882616,0.066801
ENSG00000132938,1.859747,0.011998,0.530795,0.071700
ENSG00000132950,2.331262,0.222728,0.790998,0.146150
ENSG00000132952,1.266499,0.173573,0.413551,0.096296
ENSG00000132963,4.300410,0.118019,0.933868,0.065456
ENSG00000132964,6.279641,0.159714,0.988922,0.092052
ENSG00000132965,3.408996,-0.051371,0.848884,0.047986
ENSG00000132975,4.976450,4.976450,0.908263,0.908263
ENSG00000133055,2.286396,0.455474,0.572031,0.194581
ENSG00000133056,3.808022,0.406131,0.856361,0.149731
ENSG00000133065,4.849705,0.462238,0.899514,0.144866
ENSG00000133069,4.093145,0.223022,0.881177,0.124820
ENSG00000133083,4.978152,0.139445,0.945714,0.089717
ENSG00000133101,2.889049,0.435533,0.745221,0.127177
ENSG00000133104,3.029773,0.289107,0.775054,0.111800
ENSG00000133105,2.621033,0.133020,0.760450,0.077152
ENSG00000133111,2.596363,0.384271,0.680795,0.140377
ENSG00000133116,2.988622,0.240065,0.688992,0.097910
ENSG00000133119,5.019350,0.358398,0.946598,0.099620
ENSG00000133121,3.716070,0.164182,0.805705,0.090518
ENSG00000133302,2.422157,0.294013,0.839453,0.153593
ENSG00000133317,1.789158,0.026891,0.704081,0.087562
ENSG00000133318,1.517138,0.136834,0.483003,0.125007
ENSG00000133321,0.207468,-0.197615,0.237273,0.089151
ENSG00000133328,0.793551,-0.022023,0.308025,0.036513
ENSG00000133398,4.768593,-0.035050,0.953494,0.076945
ENSG00000133574,0.141830,-0.036108,0.189403,0.083221
ENSG00000133606,4.192274,0.249867,0.874689,0.118235
ENSG00000133636,2.981764,0.279570,0.893122,0.126524
ENSG00000133639,4.953140,1.931900,0.987066,0.458453
ENSG00000133641,3.738504,0.347426,0.907426,0.106863
ENSG00000133678,1.278663,0.067898,0.643293,0.077642
ENSG00000133704,4.030750,0.301186,0.853816,0.099654
ENSG00000133731,3.597854,0.165843,0.812682,0.082271
ENSG00000133739,2.874892,0.300561,0.836061,0.115705
ENSG00000133773,1.793537,0.213370,0.548791,0.099933
ENSG00000133800,1.463269,0.291930,0.549322,0.127439
ENSG00000133805,4.609594,0.248136,0.884296,0.111324
ENSG00000133858,3.642613,0.599173,0.948365,0.197084
ENSG00000133874,4.194422,0.119783,0.930481,0.101193
ENSG00000133895,3.709781,1.161150,0.878309,0.305473
ENSG00000133935,4.512203,0.376616,0.908929,0.124758
ENSG00000133937,4.035295,1.950850,0.949237,0.512981
ENSG00000133961,4.338857,0.289763,0.906862,0.142145
ENSG00000133985,3.482637,0.146337,0.828887,0.081739
ENSG00000134007,0.516980,0.516980,0.265367,0.265367
ENSG00000134013,3.703946,0.040015,0.802417,0.077040
ENSG00000134028,1.194127,0.054594,0.458892,0.060443
ENSG00000134057,2.894319,0.411280,0.751269,0.165498
ENSG00000134061,1.519581,0.242516,0.531568,0.128245
ENSG00000134070,1.375603,-0.006061,0.537687,0.061300
ENSG00000134086,1.943011,0.144738,0.631304,0.119887
ENSG00000134107,3.545615,1.335850,0.782566,0.363341
ENSG00000134109,3.957585,0.198144,0.834397,0.087145
ENSG00000134115,3.179580,0.031946,0.715121,0.066771
ENSG00000134193,0.750064,-0.048836,0.458316,0.035871
ENSG00000134198,2.956016,0.112281,0.883398,0.084035
ENSG00000134202,3.247466,0.632082,0.832111,0.206217
ENSG00000134222,1.422309,0.650964,0.663865,0.304397
ENSG00000134240,3.599055,0.281453,0.775947,0.089327
ENSG00000134245,4.129979,0.741521,0.839286,0.237599
ENSG00000134248,4.046937,0.229028,0.945322,0.104866
ENSG00000134253,2.882584,0.597048,0.795033,0.189281
ENSG00000134255,5.007777,0.394986,0.957657,0.140216
ENSG00000134256,1.239818,0.191468,0.401930,0.100115
ENSG00000134258,2.133384,0.069702,0.792909,0.068896
ENSG00000134259,2.782580,2.782580,0.731094,0.731094
ENSG00000134262,3.578509,0.956035,0.856375,0.246001
ENSG00000134294,4.043023,0.700530,0.838512,0.197183
ENSG00000134321,3.474703,0.002929,0.675012,0.053873
ENSG00000134323,2.845259,1.121070,0.669923,0.324631
ENSG00000134343,4.520375,0.041868,0.913477,0.058764
ENSG00000134371,5.573147,0.211223,0.962707,0.110869
ENSG00000134375,4.949704,0.179042,0.892176,0.075954
ENSG00000134376,2.403473,0.125306,0.616425,0.085639
ENSG00000134452,2.495794,0.096578,0.698045,0.082042
ENSG00000134460,0.358812,-0.037166,0.245947,0.057829
ENSG00000134461,2.560911,0.216189,0.621561,0.096078
ENSG00000134516,4.323226,0.127960,0.868079,0.093320
ENSG00000134533,4.735597,0.128486,0.947288,0.077178
ENSG00000134548,1.763889,0.033027,0.688152,0.075072
ENSG00000134571,3.395552,0.485768,0.785300,0.182792
ENSG00000134686,3.077414,0.238691,0.846163,0.122249
ENSG00000134690,2.072754,0.103317,0.807585,0.087232
ENSG00000134716,1.542623,-0.075338,0.429244,0.037453
ENSG00000134717,5.781809,0.284125,0.977357,0.143872
ENSG00000134780,4.366704,0.350256,0.894609,0.144082
ENSG00000134802,2.565075,0.114965,0.663741,0.088957
ENSG00000134809,5.243837,0.943250,0.946619,0.187475
ENSG00000134825,5.691620,0.571001,0.928472,0.165800
ENSG00000134827,0.570680,0.038082,0.359911,0.062683
ENSG00000134851,3.974540,0.106540,0.807004,0.069229
ENSG00000134874,1.940593,0.085489,0.677437,0.076456
ENSG00000134882,3.755428,0.084855,0.882397,0.074949
ENSG00000134884,5.256274,0.404750,0.985984,0.132387
ENSG00000134897,3.999402,0.262525,0.886298,0.108373
ENSG00000134899,2.334984,0.236044,0.544295,0.091927
ENSG00000134900,4.803536,0.204727,0.927351,0.084450
ENSG00000134901,4.178012,0.474316,0.862268,0.127334
ENSG00000134905,2.334186,-0.061717,0.634132,0.061561
ENSG00000134917,2.565617,0.251624,0.594467,0.123460
ENSG00000134940,0.399217,0.112737,0.367484,0.089749
ENSG00000134955,3.484804,0.143042,0.705552,0.085123
ENSG00000134962,3.043359,0.326017,0.715891,0.131040
ENSG00000134986,1.869769,0.222825,0.766142,0.122086
ENSG00000134987,3.825008,0.372217,0.890319,0.117604
ENSG00000134996,4.742608,0.084311,0.952383,0.064524
ENSG00000135002,4.166296,0.290895,0.919602,0.093912
ENSG00000135040,5.298397,0.247735,0.970590,0.101290
ENSG00000135047,2.514641,0.629778,0.610688,0.195886
ENSG00000135063,2.486594,0.129542,0.683215,0.087710
ENSG00000135070,4.730498,0.097681,0.967713,0.087839
ENSG00000135083,3.388410,-0.001776,0.842522,0.059235
ENSG00000135093,3.418444,0.106902,0.770609,0.082981
ENSG00000135100,3.591646,0.283564,0.844156,0.141494
ENSG00000135111,4.296886,0.879588,0.892362,0.278318
ENSG00000135114,0.842090,0.012183,0.372343,0.060946
ENSG00000135119,4.107672,0.075650,0.854079,0.074619
ENSG00000135144,3.856245,0.090272,0.812676,0.091770
ENSG00000135148,1.823799,0.182128,0.584323,0.109111
ENSG00000135185,4.555076,0.055059,0.968720,0.073689
ENSG00000135211,4.761530,4.761530,0.950351,0.950351
ENSG00000135222,0.209334,-0.049914,0.132102,0.050889
ENSG00000135312,4.206350,4.206350,0.868756,0.868756
ENSG00000135316,5.980727,0.472447,0.992088,0.118890
ENSG00000135333,5.225128,0.308908,0.970027,0.127265
ENSG00000135334,4.598659,0.256587,0.984777,0.106696
ENSG00000135338,1.756064,0.230335,0.634916,0.104024
ENSG00000135341,5.245644,0.356115,0.980975,0.130681
ENSG00000135355,2.309570,2.309570,0.541756,0.541756
ENSG00000135363,4.260663,0.473716,0.934952,0.201273
ENSG00000135365,4.997852,0.355383,0.978066,0.161502
ENSG00000135374,3.067840,0.000603,0.899572,0.063073
ENSG00000135407,3.061195,0.414908,0.666643,0.129585
ENSG00000135413,-0.872991,-0.177012,0.068051,0.026548
ENSG00000135452,3.548630,1.183220,0.825735,0.335782
ENSG00000135457,4.572783,0.220888,0.878752,0.138530
ENSG00000135480,2.854342,0.167919,0.637780,0.093376
ENSG00000135517,3.658773,0.942529,0.835198,0.240371
ENSG00000135519,2.960089,0.445072,0.757733,0.165288
ENSG00000135521,3.710003,0.304640,0.832902,0.154361
ENSG00000135525,2.578214,0.102171,0.743931,0.083430
ENSG00000135535,1.580232,0.094645,0.502819,0.059440
ENSG00000135547,3.442673,0.810948,0.790118,0.267603
ENSG00000135549,2.081049,0.071332,0.679394,0.052098
ENSG00000135569,1.368840,1.368840,0.329868,0.329868
ENSG00000135577,3.513326,0.336346,0.800204,0.104380
ENSG00000135604,3.614280,3.614280,0.830397,0.830397
ENSG00000135605,3.746297,0.123990,0.860140,0.072498
ENSG00000135617,3.791274,0.578065,0.944965,0.184808
ENSG00000135624,5.311643,0.502820,0.910730,0.119086
ENSG00000135625,1.554139,1.259910,0.502467,0.425523
ENSG00000135631,1.577008,0.135887,0.517918,0.096870
ENSG00000135677,4.129187,0.192226,0.847471,0.078335
ENSG00000135678,2.796046,0.082941,0.719195,0.069644
ENSG00000135744,1.104692,-0.153942,0.458398,0.091157
ENSG00000135750,4.222703,0.001137,0.889936,0.055143
ENSG00000135773,3.269246,-0.035077,0.742272,0.058618
ENSG00000135775,3.817310,0.085656,0.838945,0.081061
ENSG00000135776,3.048272,0.086958,0.655846,0.063520
ENSG00000135778,3.226136,-0.016834,0.774186,0.048788
ENSG00000135801,4.562973,0.342660,0.906403,0.109228
ENSG00000135823,4.393135,0.169095,0.909926,0.086309
ENSG00000135824,4.206291,0.185388,0.960322,0.095900
ENSG00000135828,0.802716,0.186050,0.355955,0.114562
ENSG00000135829,4.264852,0.412150,0.887732,0.135240
ENSG00000135838,2.589569,0.143194,0.854640,0.072180
ENSG00000135845,3.891090,3.891090,0.829512,0.829512
ENSG00000135870,4.466679,0.357684,0.943549,0.132883
ENSG00000135900,2.876425,0.318373,0.702653,0.109816
ENSG00000135902,2.973133,0.351454,0.712620,0.157157
ENSG00000135903,5.120755,0.482968,0.929151,0.186060
ENSG00000135913,3.835504,0.234110,0.947470,0.133985
ENSG00000135914,3.755385,0.531079,0.848700,0.160738
ENSG00000135916,3.400282,-0.037856,0.842896,0.078449
ENSG00000135925,3.928167,0.549668,0.883459,0.195031
ENSG00000135932,5.802199,0.118229,0.954484,0.081748
ENSG00000135940,3.498630,0.699529,0.783979,0.189463
ENSG00000135953,2.607721,0.062511,0.618473,0.063003
ENSG00000135956,4.872110,0.321472,0.934373,0.108285
ENSG00000135960,4.037388,0.017658,0.859574,0.070543
ENSG00000135966,3.888526,0.089480,0.837006,0.074996
ENSG00000135974,2.622304,0.163159,0.824400,0.095468
ENSG00000136011,2.465247,0.039804,0.664511,0.062001
ENSG00000136044,4.151119,0.063379,0.852105,0.069908
ENSG00000136048,2.791237,0.042151,0.858993,0.062323
ENSG00000136099,3.372062,2.823950,0.874119,0.744414
ENSG00000136122,2.585851,0.259875,0.761891,0.109575
ENSG00000136143,4.813308,0.225413,0.948717,0.127995
ENSG00000136144,4.673274,0.250132,0.912191,0.096793
ENSG00000136147,1.048778,0.063644,0.488106,0.069687
ENSG00000136155,1.500465,0.150439,0.599425,0.088229
ENSG00000136158,3.794010,3.794010,0.902986,0.902986
ENSG00000136159,3.242567,0.249776,0.782583,0.118437
ENSG00000136160,3.718834,0.361436,0.756734,0.115417
ENSG00000136161,4.533990,0.254374,0.915847,0.087631
ENSG00000136169,2.163986,0.256385,0.662566,0.117670
ENSG00000136193,3.866054,0.112707,0.861346,0.069190
ENSG00000136197,4.194420,4.194420,0.877747,0.877747
ENSG00000136231,4.835445,0.093060,0.946106,0.079336
ENSG00000136235,2.121526,0.156505,0.601695,0.080239
ENSG00000136240,5.587671,0.165630,0.941266,0.097686
ENSG00000136267,4.632303,0.115763,0.939142,0.092080
ENSG00000136270,1.961708,0.107461,0.564256,0.154062
ENSG00000136274,0.117232,-0.110499,0.208847,0.127393
ENSG00000136286,3.129437,0.271941,0.725938,0.153368
ENSG00000136297,4.222603,-0.013179,0.855879,0.049609
ENSG00000136327,2.059960,0.886362,0.537478,0.276329
ENSG00000136352,4.238625,2.486900,0.929771,0.617668
ENSG00000136514,0.308509,0.028335,0.230170,0.075242
ENSG00000136518,5.703976,0.391643,0.950148,0.113932
ENSG00000136522,2.497927,0.169383,0.694355,0.083498
ENSG00000136542,2.536516,0.199188,0.599747,0.089084
ENSG00000136573,3.216684,-0.024520,0.676698,0.066093
ENSG00000136634,1.630537,0.307962,0.613255,0.203815
ENSG00000136689,1.284143,-0.052381,0.578179,0.072545
ENSG00000136697,1.250022,0.147440,0.575546,0.123855
ENSG00000136698,0.362669,-0.027952,0.305384,0.080787
ENSG00000136720,3.772311,-0.228980,0.902717,0.034223
ENSG00000136750,4.822692,0.140639,0.914495,0.073628
ENSG00000136754,5.708209,0.234417,0.968478,0.111441
ENSG00000136770,3.345075,0.207644,0.775887,0.133679
ENSG00000136802,5.312334,1.267490,0.916597,0.264865
ENSG00000136813,4.673672,0.338606,0.934841,0.119312
ENSG00000136827,3.124271,0.151842,0.735509,0.098737
ENSG00000136830,3.243862,0.011376,0.777346,0.080998
ENSG00000136856,2.419137,0.158170,0.630261,0.114027
ENSG00000136859,4.704953,0.347724,0.909910,0.131874
ENSG00000136866,0.872237,0.235690,0.273832,0.094968
ENSG00000136869,1.490149,0.347471,0.487020,0.141665
ENSG00000136870,1.575701,0.361376,0.404665,0.112806
ENSG00000136872,4.530138,0.649975,0.885171,0.144934
ENSG00000136875,4.708102,0.508552,0.927578,0.140012
ENSG00000136881,0.852787,0.161238,0.290171,0.078293
ENSG00000136897,1.528635,0.159846,0.575770,0.168398
ENSG00000136908,2.835226,0.372123,0.877072,0.150121
ENSG00000136918,1.081919,0.033916,0.509663,0.137291
ENSG00000136929,0.492884,0.160473,0.298801,0.106437
ENSG00000136932,1.888835,0.201036,0.504252,0.082773
ENSG00000136935,2.715160,0.142977,0.760218,0.100927
ENSG00000136936,3.438661,0.210023,0.843311,0.089747
ENSG00000136938,4.169316,0.154586,0.968731,0.097398
ENSG00000136942,5.133446,0.174906,0.948518,0.100284
ENSG00000136943,3.192863,0.704969,0.702165,0.190160
ENSG00000136944,4.646388,0.319170,0.938618,0.166389
ENSG00000136950,4.166554,0.327787,0.896283,0.156661
ENSG00000136982,3.661520,0.295475,0.873392,0.124925
ENSG00000136986,4.843367,0.181988,0.944380,0.082970
ENSG00000136997,3.219666,1.210970,0.809293,0.394518
ENSG00000136999,2.709365,0.478392,0.598457,0.138799
ENSG00000137033,0.227187,0.140555,0.197285,0.080150
ENSG00000137055,4.235269,0.331102,0.945463,0.121221
ENSG00000137070,1.952801,0.457689,0.733695,0.197493
ENSG00000137074,3.442603,0.527603,0.789153,0.225605
ENSG00000137075,4.769316,0.201857,0.968654,0.092431
ENSG00000137076,4.895669,1.444150,0.881723,0.308960
ENSG00000137077,1.086980,0.760621,0.568497,0.399752
ENSG00000137078,1.076916,0.790858,0.569097,0.414751
ENSG00000137103,3.293172,0.514301,0.757579,0.156360
ENSG00000137106,3.628933,0.250717,0.789096,0.123795
ENSG00000137124,3.198040,3.198040,0.754093,0.754093
ENSG00000137133,2.848437,0.875819,0.777888,0.270111
ENSG00000137135,2.380186,0.856355,0.850474,0.312875
ENSG00000137161,3.534990,0.344557,0.793066,0.142424
ENSG00000137166,4.470753,0.368769,0.900543,0.161777
ENSG00000137168,4.904821,0.168802,0.898394,0.079624
ENSG00000137193,3.880715,1.442090,0.832167,0.423511
ENSG00000137198,5.135346,-0.033900,0.899056,0.052201
ENSG00000137200,4.608726,0.398775,0.921786,0.156269
ENSG00000137203,5.297367,1.369400,0.972188,0.420481
ENSG00000137207,4.431978,1.099690,0.903792,0.249627
ENSG00000137216,4.699274,0.566640,0.917772,0.170184
ENSG00000137251,2.516260,0.049034,0.789424,0.051674
ENSG00000137252,4.508189,0.070582,0.900008,0.058553
ENSG00000137261,2.153108,0.143141,0.633472,0.089439
ENSG00000137269,4.666852,0.076016,0.927691,0.076670
ENSG00000137270,2.074253,0.121578,0.584272,0.080251
ENSG00000137273,3.007248,0.539205,0.775798,0.261968
ENSG00000137275,2.108307,0.081114,0.560579,0.094252
ENSG00000137309,2.990990,0.106078,0.934682,0.156800
ENSG00000137310,1.661831,0.516369,0.684693,0.242739
ENSG00000137338,1.012793,0.165057,0.566805,0.164727
ENSG00000137364,2.024221,0.031650,0.682273,0.066741
ENSG00000137392,1.592499,-0.022768,0.614432,0.110727
ENSG00000137393,3.591964,0.113786,0.810469,0.070108
ENSG00000137411,2.549727,0.572194,0.674129,0.215734
ENSG00000137414,2.456559,0.415312,0.540640,0.126004
ENSG00000137434,0.881292,0.020401,0.357434,0.103377
ENSG00000137460,2.178145,0.205206,0.545258,0.116922
