gene_id,gene_symbol,cds_length,classification_v7,busted_p,busted_lrt,bh_fdr,bh_fdr_sig,storey_q,storey_sig,relax_K,relax_p,relax_fdr_sig,has_relax_active,relax_intensified,relax_relaxed,has_selectome,n_hars,has_doan_campra,tau,brain_tau,phyloP_cds,phyloP_gene,phastCons_cds,phastCons_gene,nc_conservation,gds_p_pct_resid,gds_lrt_pct_resid,gds_relax_pct,gds_selectome,gds_v7,rds_doan,rds_tau,rds_nc,rds_brain,rds_v7,classification_loo_campra,classification_loo_tau,rds_v7_no_brain,classification_loo_brain
ENSG00000076053,RBM7,38862,gene-driven,0.0,87.80580860493137,0.0,True,0.000000e+00,True,2.528381742735733,4.978611967132451e-10,True,True,True,False,False,0,False,0.4323369178443807,0.0,2.669829,0.331403,0.800941,0.131157,-2.338426,0.973261,0.907720,0.834554,0.000000,0.779868,0.000000,0.109168,0.383394,0.000000,0.123140,gene-driven,gene-driven,0.153926,gene-driven
ENSG00000076067,RBMS2,72220,neutral,4.50195436485501e-14,60.07824126190826,3.00170522932826e-13,True,3.001705e-13,True,6.431034108090797e-13,0.0002336481989950734,True,True,False,True,False,0,False,0.7524606482896449,0.0,3.971995,0.134999,0.822549,0.117264,-3.836996,0.510856,0.841174,0.005000,0.000000,0.432152,0.000000,0.480901,0.750101,0.000000,0.307750,neutral,gene-driven (relaxed),0.384688,neutral
ENSG00000076248,UNG,93850,neutral,0.3417678496034371,0.7609527883105329,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.6574784743560877,0.0,3.456158,0.14039,0.757397,0.095457,-3.315768,0.184359,0.151387,0.500000,0.000000,0.209942,0.000000,0.377965,0.631484,0.000000,0.252362,neutral,neutral,0.315453,neutral
ENSG00000076321,KLHL20,95780,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.4186137511610786,0.0,5.706004,0.292849,0.949533,0.174853,-5.413155,0.177925,0.133092,0.500000,0.000000,0.202201,0.000000,0.094893,0.986932,0.000000,0.270456,regulation-driven,neutral,0.338070,neutral
ENSG00000076356,,401300,regulation-driven,0.5,-0.003453774261288345,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.682831018387322,0.0,4.608079,0.241179,0.89106,0.14111,-4.3669,0.001005,0.001005,0.500000,0.000000,0.100653,0.000000,0.405509,0.869522,0.000000,0.318758,regulation-driven,regulation-driven,0.398447,regulation-driven
ENSG00000076513,ANKRD13A,93890,neutral,0.007547691489165731,8.386732689985365,0.022975653284645254,True,2.297565e-02,True,1.177207637554895,0.4584204544709891,False,True,False,False,False,0,False,0.5607428955950602,0.0,4.154401,0.256214,0.842576,0.107142,-3.898187,0.209891,0.288902,0.558842,0.000000,0.271901,0.000000,0.267994,0.765179,0.000000,0.258293,neutral,neutral,0.322867,neutral
ENSG00000076604,TRAF4,93258,gene-driven,0.0,98.62028424492019,0.0,True,0.000000e+00,True,0.8882867831295019,0.6774060918079372,False,True,False,False,False,0,False,0.6631969141248405,0.0,4.501385,1.3526,0.936056,0.37093,-3.148785,0.937676,0.904302,0.444143,0.000000,0.688306,0.000000,0.384399,0.583032,0.000000,0.241858,gene-driven,gene-driven,0.302322,gene-driven
ENSG00000076641,PAG1,85740,regulation-driven,0.3741987846704153,0.5796418647551036,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.8327879537495576,0.072,2.298181,0.027993,0.651082,0.07812,-2.270188,0.209690,0.170487,0.500000,0.000000,0.224538,0.000000,0.577805,0.366707,0.988741,0.433876,regulation-driven,regulation-driven,0.295160,neutral
ENSG00000076706,MCAM,129770,neutral,0.4581739623854192,0.1747183117695386,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9200349955649185,0.0,1.601757,0.389144,0.557135,0.204661,-1.2126130000000002,0.101528,0.079815,0.500000,0.000000,0.159479,0.000000,0.715119,0.172296,0.000000,0.221854,regulation-driven,neutral,0.277317,neutral
ENSG00000077092,RARB,176860,regulation-driven,0.5,-0.00972450109111378,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,2,True,0.5344432151703861,0.0,5.586888,0.172693,0.952662,0.121494,-5.414195,0.053478,0.042220,0.500000,0.000000,0.131383,1.000000,0.238239,0.987334,0.000000,0.606393,regulation-driven,regulation-driven,0.757992,regulation-driven
ENSG00000077097,,408420,gene-driven,0.0,241.1666653693246,0.0,True,0.000000e+00,True,1.123738039918309,0.1480137340016768,False,True,False,False,False,1,False,0.4154358244749382,0.0,4.636246,0.489638,0.936039,0.136013,-4.146608,0.880981,0.981102,0.542076,0.000000,0.711089,0.000000,0.091476,0.820265,0.000000,0.227935,gene-driven,gene-driven,0.284919,gene-driven
ENSG00000077150,NFKB2,149600,neutral,5.667077362936368e-10,41.19606041384395,2.8244531866979455e-09,True,2.824453e-09,True,1.511219028561785e-08,0.01151399966420164,True,True,False,True,False,0,False,0.639337767018064,0.0,3.065546,1.36972,0.782664,0.373837,-1.6958259999999998,0.185967,0.714314,0.005000,0.000000,0.280383,0.000000,0.359067,0.259349,0.000000,0.154604,neutral,gene-driven (relaxed),0.193255,neutral
ENSG00000077152,UBE2T,31360,neutral,0.5,-0.0002591808861325262,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,1,False,0.8848243555002998,0.0,3.433853,0.596204,0.717956,0.154666,-2.837649,0.554282,0.440290,0.500000,0.000000,0.426086,0.000000,0.656614,0.511057,0.000000,0.291918,neutral,neutral,0.364897,neutral
ENSG00000077157,,306010,gene-driven,0.0,88.00413677474717,0.0,True,0.000000e+00,True,3.022001220915195,4.141345044672562e-10,True,True,True,False,False,0,False,0.7921886500307412,0.0,3.196985,0.1459,0.820077,0.100597,-3.051085,0.886007,0.859268,0.898876,0.000000,0.747658,0.000000,0.525734,0.557499,0.000000,0.270808,gene-driven,gene-driven,0.338510,gene-driven
ENSG00000077232,DNAJC10,229040,neutral,0.000413633652092682,14.1947653874231,0.0013948568037349155,True,1.394857e-03,True,1.0,1.0,False,False,False,False,False,0,False,0.5291699713527673,0.0,4.170732,0.213907,0.937171,0.108807,-3.9568250000000003,0.041415,0.156815,0.500000,0.000000,0.161540,0.000000,0.230800,0.778850,0.000000,0.252413,neutral,neutral,0.315516,neutral
ENSG00000077327,SPAG6,106240,regulation-driven,0.162229922148127,2.251186993555166,0.4056971507113041,False,4.056972e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.990123842406552,0.0,4.044626,0.254115,0.910408,0.119045,-3.790511,0.158625,0.145155,0.500000,0.000000,0.199065,0.000000,0.917169,0.738440,0.000000,0.413902,regulation-driven,neutral,0.517378,regulation-driven
ENSG00000077420,APBB1IP,107170,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9361321925367235,0.0,2.755028,0.089323,0.640814,0.072275,-2.665705,0.147969,0.111379,0.500000,0.000000,0.185203,0.000000,0.750704,0.465420,0.000000,0.304031,regulation-driven,neutral,0.380039,regulation-driven
ENSG00000077498,TYR,32020,regulation-driven,0.3125998794973234,0.9393681317778828,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,1,True,0.997486542314785,0.0,3.344457,0.096497,0.741966,0.077513,-3.24796,0.550864,0.452352,0.500000,0.000000,0.428508,1.000000,0.951548,0.612988,0.000000,0.691134,neutral,regulation-driven,0.863918,regulation-driven
ENSG00000077943,ITGA8,127210,regulation-driven,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9681327291342995,0.0,3.404213,0.110338,0.847834,0.079504,-3.293875,0.104946,0.081021,0.500000,0.000000,0.161037,0.000000,0.839365,0.624849,0.000000,0.366053,regulation-driven,neutral,0.457567,regulation-driven
ENSG00000078124,ACER3,102370,neutral,0.184030392466486,1.999014355831605,0.4511420266773294,False,4.511420e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.644656421420045,0.0,3.58111,0.168748,0.96082,0.16147,-3.412362,0.167471,0.150382,0.500000,0.000000,0.203729,0.000000,0.364093,0.656413,0.000000,0.255127,regulation-driven,neutral,0.318908,neutral
ENSG00000078177,N4BP2,256510,gene-driven,0.0,138.9493447228888,0.0,True,0.000000e+00,True,1.041742583039496,0.8110398247729127,False,True,False,False,False,0,False,0.526818812487915,0.0,2.055643,0.348197,0.592809,0.159913,-1.707446,0.888219,0.936269,0.514750,0.000000,0.694707,0.000000,0.227583,0.261962,0.000000,0.122386,gene-driven,gene-driven,0.152983,gene-driven
ENSG00000078237,TIGAR,68990,neutral,0.5,-3.637978807091713e-12,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.49483217111388644,0.0,1.987306,0.107491,0.627064,0.116493,-1.879815,0.280257,0.216124,0.500000,0.000000,0.262927,0.000000,0.187173,0.294934,0.000000,0.120527,neutral,neutral,0.150658,neutral
ENSG00000078295,ADCY2,227620,regulation-driven,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.8752728267488592,0.0,4.361462,-0.106463,0.859043,0.036136,-4.467925,0.023723,0.019702,0.500000,0.000000,0.114214,0.000000,0.642340,0.884399,0.000000,0.381685,regulation-driven,regulation-driven,0.477106,regulation-driven
ENSG00000078399,HOXA9,24680,gene-driven,0.0,137.7575832519105,0.0,True,0.000000e+00,True,14.97505489199903,0.0,True,True,True,False,False,0,False,0.7561810567433666,0.0,3.670062,1.87896,0.89143,0.512082,-1.7911020000000002,0.986932,0.958384,1.000000,0.000000,0.832941,0.000000,0.485324,0.276236,0.000000,0.190390,gene-driven,gene-driven,0.237987,gene-driven
ENSG00000078401,EDN1,15550,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.7675572329549886,0.0,2.167344,0.337114,0.675159,0.180712,-1.8302299999999998,0.745678,0.617411,0.500000,0.000000,0.546210,0.000000,0.498995,0.284680,0.000000,0.195919,neutral,neutral,0.244898,neutral
ENSG00000078725,BRINP1,71260,regulation-driven,0.3461053619744013,0.7357297106391343,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9841097119307399,0.0,5.062455,0.103478,0.951404,0.098078,-4.958977,0.272417,0.222155,0.500000,0.000000,0.261992,0.000000,0.893446,0.956976,0.000000,0.462606,regulation-driven,neutral,0.578257,regulation-driven
ENSG00000078900,TP73,194920,gene-driven,0.0,129.8262629551027,0.0,True,0.000000e+00,True,6.430027905252485,1.554312234475219e-15,True,True,True,False,False,0,False,0.8334356844286307,0.252,4.211087,-0.286671,0.848177,0.067454,-4.497758,0.898874,0.931444,1.000000,0.000000,0.794039,0.000000,0.579614,0.889224,0.994974,0.566204,neutral,gene-driven,0.459012,gene-driven
ENSG00000079277,MKNK1,134140,gene-driven,0.0,108.0424585543369,0.0,True,0.000000e+00,True,1.248556392881039,0.2309457740558899,False,True,False,False,False,1,False,0.5869453755528006,0.0,4.493105,0.494378,0.896998,0.193066,-3.9987269999999997,0.914757,0.911942,0.580065,0.000000,0.709761,0.000000,0.297949,0.789505,0.000000,0.271864,gene-driven,gene-driven,0.339829,gene-driven
ENSG00000079393,DUSP13B,57270,gene-driven,0.0,132.0015085719206,0.0,True,0.000000e+00,True,9.598033248055668,0.0,True,True,True,False,False,0,False,0.9946855373095443,0.0,1.994629,0.41931,0.632197,0.157002,-1.575319,0.962203,0.947728,1.000000,0.000000,0.821090,0.000000,0.937274,0.238641,0.000000,0.293979,gene-driven,gene-driven,0.367473,gene-driven
ENSG00000079459,FDFT1,139700,gene-driven,2.742250870824137e-14,61.06955074094003,1.8507402756416904e-13,True,1.850740e-13,True,2.210317133858799,1.336928445616614e-06,True,True,True,False,False,0,False,0.5582170924832123,0.0,3.965197,0.123589,0.88288,0.078463,-3.841608,0.282871,0.818255,0.786063,0.000000,0.501694,0.000000,0.264777,0.751307,0.000000,0.254021,neutral,gene-driven,0.317526,gene-driven
ENSG00000079557,AFM,44510,neutral,0.3087168689240385,0.9643670466684853,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9988140187564892,0.0,0.659648,0.06934,0.296715,0.06777,-0.590308,0.439284,0.360676,0.500000,0.000000,0.361952,0.000000,0.960394,0.085846,0.000000,0.261560,neutral,neutral,0.326950,neutral
ENSG00000079689,SCGN,16320,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9520380098913784,0.0,3.195542,0.079493,0.81552,0.064843,-3.1160490000000003,0.732006,0.605750,0.500000,0.000000,0.537927,0.000000,0.791315,0.574588,0.000000,0.341476,neutral,neutral,0.426845,neutral
ENSG00000079739,PGM1,202630,gene-driven,0.0,97.83924972351815,0.0,True,0.000000e+00,True,4.150136970540108e-11,0.1165375252438003,False,True,False,False,False,0,False,0.9098897706791998,0.0,4.688694,0.20123,0.861669,0.091282,-4.487464,0.896864,0.887012,0.005000,0.000000,0.581006,0.000000,0.695416,0.887817,0.000000,0.395808,neutral,gene-driven,0.494760,neutral
ENSG00000079931,MOXD1,49180,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.8715365149851219,0.0,3.132344,0.152737,0.811351,0.099778,-2.9796069999999997,0.395858,0.313430,0.500000,0.000000,0.332579,0.000000,0.634298,0.543828,0.000000,0.294532,neutral,neutral,0.368164,neutral
ENSG00000079950,STX7,28460,neutral,0.5,-0.006734382463037036,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.5693656152828825,0.0,3.678993,0.093689,0.905912,0.061719,-3.5853040000000003,0.584238,0.469642,0.500000,0.000000,0.445376,0.000000,0.276236,0.693406,0.000000,0.242411,neutral,neutral,0.303013,neutral
ENSG00000080007,DDX43,41660,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9631424524037107,0.0,2.938217,0.304557,0.739065,0.121194,-2.63366,0.457780,0.361078,0.500000,0.000000,0.368546,0.000000,0.826096,0.458987,0.000000,0.321271,neutral,neutral,0.401588,neutral
ENSG00000080166,DCT,45160,neutral,0.06879765825702755,3.966876781396422,0.18833216960399288,False,1.883322e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9595821277363561,0.0,3.56898,0.18193,0.780109,0.08682,-3.38705,0.444713,0.416767,0.500000,0.000000,0.380680,0.000000,0.814435,0.648372,0.000000,0.365702,neutral,neutral,0.457127,neutral
ENSG00000080293,SCTR,49050,neutral,0.0002162884464726456,15.49150092057971,0.000741943953624096,True,7.419440e-04,True,0.5556649612800496,0.03959878595830324,False,True,False,False,False,0,False,0.9864681953793216,0.0,2.570369,-0.015903,0.664514,0.055348,-2.586272,0.465621,0.596502,0.277832,0.000000,0.397484,0.000000,0.901890,0.446321,0.000000,0.337053,neutral,gene-driven,0.421316,neutral
ENSG00000080298,RFX3,241760,gene-driven,0.0,239.0773335362319,0.0,True,0.000000e+00,True,0.8124990332506119,0.0479004890625554,False,True,False,False,False,1,False,0.6190197406471271,0.0,5.30352,0.18306,0.970442,0.083837,-5.12046,0.890229,0.982509,0.406250,0.000000,0.687583,0.000000,0.336148,0.974266,0.000000,0.327604,gene-driven,gene-driven,0.409504,gene-driven
ENSG00000080371,RAB21,29170,neutral,0.3627323115626909,0.6418859397745109,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.5570846342691965,0.0,5.333837,0.265418,0.973782,0.10997,-5.068419,0.579614,0.476478,0.500000,0.000000,0.445808,0.000000,0.263168,0.969441,0.000000,0.308152,neutral,neutral,0.385190,neutral
ENSG00000080546,SESN1,77290,neutral,0.5,-0.0005644900738843717,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.580687728770982,0.0,4.655521,0.316063,0.914881,0.138578,-4.3394580000000005,0.239847,0.184359,0.500000,0.000000,0.239254,0.000000,0.290913,0.863088,0.000000,0.288500,regulation-driven,neutral,0.360625,neutral
ENSG00000080608,PUM3,81060,neutral,0.4402325736972907,0.2546098691309453,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.4658719289650338,0.0,3.232688,0.195993,0.825874,0.08584,-3.036695,0.225774,0.177322,0.500000,0.000000,0.232218,0.000000,0.150583,0.555086,0.000000,0.176417,neutral,neutral,0.220522,neutral
ENSG00000080802,CNOT4,218010,gene-driven (relaxed),0.0,121.9158213949268,0.0,True,0.000000e+00,True,0.4930346253611275,0.0001607153831583163,True,True,False,True,False,0,False,0.39591342009719394,0.0,5.838175,0.375263,0.991139,0.126335,-5.462911999999999,0.895054,0.919582,0.246517,0.000000,0.638447,0.000000,0.071773,0.990752,0.000000,0.265631,gene-driven (relaxed),gene-driven (relaxed),0.332039,gene-driven (relaxed)
ENSG00000080815,,572460,neutral,0.5,-0.008710937021533027,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.4042375492799326,0.0,4.596321,0.178796,0.891364,0.095777,-4.4175249999999995,0.000201,0.000201,0.500000,0.000000,0.100131,0.000000,0.079815,0.876156,0.000000,0.238993,regulation-driven,regulation-driven,0.298741,regulation-driven
ENSG00000080819,CPOX,102950,neutral,0.3044736041489799,0.992047401756281,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.39929007781954196,0.0,3.34383,0.344701,0.745374,0.105666,-2.999129,0.163651,0.131886,0.500000,0.000000,0.196844,0.000000,0.075392,0.547447,0.000000,0.155710,neutral,neutral,0.194637,neutral
ENSG00000081014,AP4E1,99780,neutral,2.29962321804944e-05,19.97406598637463,8.416722506679849e-05,True,8.416723e-05,True,0.5478566681881536,0.223829625467817,False,True,False,False,False,0,False,0.46210568653964035,0.0,3.395362,0.297541,0.822455,0.155057,-3.097821,0.230800,0.497185,0.273928,0.000000,0.284721,0.000000,0.145356,0.569562,0.000000,0.178729,neutral,neutral,0.223412,neutral
ENSG00000081019,RSBN1,99820,gene-driven,0.0,94.23493990448333,0.0,True,0.000000e+00,True,1.060410003583514,0.587166416726332,False,True,False,False,False,0,False,0.4785671691703067,0.0,3.907395,0.444124,0.958164,0.167102,-3.463271,0.932851,0.896663,0.521156,0.000000,0.699728,0.000000,0.167672,0.668074,0.000000,0.208936,gene-driven,gene-driven,0.261171,gene-driven
ENSG00000081026,MAGI3,202310,gene-driven,0.0,234.5739534474851,0.0,True,0.000000e+00,True,0.9330010274930909,0.4242380001775063,False,True,False,False,False,0,False,0.6185660863618494,0.0,3.394302,0.215859,0.750314,0.152036,-3.178443,0.897065,0.981705,0.466501,0.000000,0.701784,0.000000,0.335143,0.593285,0.000000,0.232107,gene-driven,gene-driven,0.290134,gene-driven
ENSG00000081051,AFP,57580,neutral,0.3462668090080488,0.7347969924085191,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.9711219333582182,0.0,1.155067,0.113454,0.423685,0.069219,-1.0416130000000001,0.340973,0.278046,0.500000,0.000000,0.302754,0.000000,0.848814,0.143546,0.000000,0.248090,neutral,neutral,0.310113,neutral
ENSG00000081148,IMPG2,78730,neutral,0.5,0.0,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.7399264459851093,0.0,2.224851,0.216795,0.680376,0.113739,-2.0080560000000003,0.232610,0.179333,0.500000,0.000000,0.235213,0.000000,0.465621,0.316244,0.000000,0.195466,neutral,neutral,0.244333,neutral
ENSG00000081177,EXD2,128780,neutral,0.5,-0.001039382565068081,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.3968221560111385,0.0,3.463492,0.30683,0.817219,0.182209,-3.156662,0.102533,0.079413,0.500000,0.000000,0.159710,0.000000,0.072577,0.585645,0.000000,0.164556,neutral,neutral,0.205694,neutral
ENSG00000081181,ARG2,35270,neutral,0.5,-6.587008283531759e-05,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.8464574237443163,0.0,3.751434,0.227313,0.859946,0.103918,-3.524121,0.516285,0.409731,0.500000,0.000000,0.403619,0.000000,0.598512,0.679333,0.000000,0.319461,neutral,neutral,0.399327,neutral
ENSG00000081277,PKP1,71900,neutral,0.4234606642142629,0.3322949424909893,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.98353722184074,0.0,3.019496,-0.034825,0.863697,0.079099,-3.0543210000000003,0.267793,0.211299,0.500000,0.000000,0.257117,0.000000,0.891435,0.558504,0.000000,0.362485,regulation-driven,neutral,0.453106,regulation-driven
ENSG00000081307,UBA5,81920,neutral,0.4997143515209951,0.00114292042053421,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.5198154287201582,0.0,4.560411,0.505917,0.898933,0.142176,-4.054494,0.220949,0.172296,0.500000,0.000000,0.229021,0.000000,0.218134,0.798351,0.000000,0.254121,neutral,neutral,0.317652,neutral
ENSG00000081320,STK17B,32450,neutral,0.2163849669885641,1.67509804484871,0.5,False,5.001005e-01,False,1.0,1.0,False,False,False,False,False,0,False,0.8467797463352214,0.0,3.502578,0.259806,0.871344,0.094574,-3.2427720000000004,0.549256,0.464214,0.500000,0.000000,0.431504,0.000000,0.598713,0.611580,0.000000,0.302573,neutral,neutral,0.378217,neutral
